source_id,title,source,type,category,url,platform,status
PMC-322,Sigma S-dependent antioxidant defense protects stationary-phase Escherichia coli against the bactericidal antibiotic gentamicin,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4187989/,Published Literature,Published
PMC-323,Plasma membrane disruption (PMD) formation and repair in mechanosensitive tissues,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8217198/,Published Literature,Published
PMC-324,Microgravity alters the expression of salivary proteins,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6981245/,Published Literature,Published
PMC-325,Salivary Gland Protein Expression after Bion-M1 and Space Shuttle STS-135 Missions,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6981245/,Published Literature,Published
PMC-326,Response of the mouse sublingual gland to spaceflight.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6131065/,Published Literature,Published
PMC-327,Effects of spaceflight on the mouse submandibular gland,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11233762/,Published Literature,Published
PMC-328,"Reactivation of Latent Epstein-Barr Virus: A Comparison after Exposure to Gamma, Proton, Carbon, and Iron Radiation",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6213004/,Published Literature,Published
PMC-329,The influence of spaceflight on the astronaut salivary microbiome and the search for a microbiome biomarker for viral reactivation,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171750/,Published Literature,Published
PMC-330,The cyclic nucleotide-gated channel CNGC14 regulates root gravitropism in Arabidopsis thaliana.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10414970/,Published Literature,Published
PMC-331,Telomere length assessments of muscle stem cells in rodent and human skeletal muscle sections,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8450295/,Published Literature,Published
PMC-332,Persistent NF-κB activation in muscle stem cells induces proliferation-independent telomere shortening,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8183356/,Published Literature,Published
PMC-333,Piezo1 regulates the regenerative capacity of skeletal muscles via orchestration of stem cell morphological states.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8932657/,Published Literature,Published
PMC-334,"Impacts of radiation exposure, hindlimb unloading, and recovery on murine skeletal muscle cell telomere length.",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10504369/,Published Literature,Published
PMC-335,Ethylene-induced flavonol accumulation in guard cells suppresses reactive oxygen species and modulates stomatal aperture,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3982735/,Published Literature,Published
PMC-336,Transcriptional and Hormonal Regulation of Gravitropism of Woody Stems in Populus.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4682325/,Published Literature,Published
PMC-337,Endosidin2 targets conserved exocyst complex subunit EXO70 to inhibit exocytosis,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10264680/,Published Literature,Published
PMC-338,"A conditional mutation in SCD1 reveals linkage between PIN protein trafficking, auxin transport, gravitropism, and lateral root initiation.",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358545/,Published Literature,Published
PMC-339,"A comprehensive SARS-CoV-2 and COVID-19 review, Part 1: Intracellular overdrive for SARS-CoV-2 infection.",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108708/,Published Literature,Published
PMC-340,Changes in nuclear shape and gene expression in response to simulated microgravity are LINC complex-dependent.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555797/,Published Literature,Published
PMC-341,"Growth of Carnobacterium spp. from permafrost under low pressure, temperature, and anoxic atmosphere has implications for Earth microbes on Mars",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3545801/,Published Literature,Published
PMC-342,Complete Genome Sequence of Carnobacterium gilichinskyi Strain WN1359T (DSM 27470T),PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3869332/,Published Literature,Published
PMC-343,"Exposure of Bacillus subtilis to low pressure (5 kilopascals) induces several global regulons, including those involved in the SigB-mediated general stress response",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4135744/,Published Literature,Published
PMC-344,"Resistance of Bacillus subtilis Spore DNA to Lethal Ionizing Radiation Damage Relies Primarily on Spore Core Components and DNA Repair, with Minor Effects of Oxygen Radical Detoxification",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3911009/,Published Literature,Published
PMC-345,Cultivation of Staphylococcus epidermidis in the human spaceflight environment leads to alterations in the frequency and spectrum of spontaneous rifampicin-resistance mutations in the rpoB gene,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4923109/,Published Literature,Published
PMC-346,Experimental Evolution of Bacillus subtilis,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11673879/,Published Literature,Published
PMC-347,Cultivation in space flight produces minimal alterations in the susceptibility of Bacillus subtilis cells to 72 different antibiotics and growth-inhibiting compounds,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5648920/,Published Literature,Published
PMC-348,Alterations in the Spectrum of Spontaneous Rifampicin-Resistance Mutations in the Bacillus subtilis rpoB Gene after Cultivation in the Human Spaceflight Environment,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5817088/,Published Literature,Published
PMC-349,Mechanotransduction in Prokaryotes: A Possible Mechanism of Spaceflight Adaptation,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7825584/,Published Literature,Published
PMC-350,Environmental dependence of competitive fitness in rifampin-resistant rpoB mutants of Bacillus subtilis.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8904044/,Published Literature,Published
PMC-351,Analysis of interactions of Salmonella type three secretion mutants with 3-D intestinal epithelial cells.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3012082/,Published Literature,Published
PMC-352,Organotypic 3D cell culture models: using the rotating wall vessel to study host-pathogen interactions.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088941/,Published Literature,Published
PMC-353,Induction of attachment-independent biofilm formation and repression of Hfq expression by low-fluid-shear culture of Staphylococcus aureus,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3187170/,Published Literature,Published
PMC-354,Characterization of the Salmonella enterica serovar Typhimurium ydcI gene which encodes a conserved DNA binding protein required for full acid stress resistance.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3133089/,Published Literature,Published
PMC-355,Evaluation of microorganisms cultured from injured and repressed tissue regeneration sites in endangered giant aquatic Ozark Hellbender salamanders.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3242767/,Published Literature,Published
PMC-356,Transcriptional and proteomic responses of Pseudomonas aeruginosa PAO1 to spaceflight conditions involve Hfq regulation and reveal a role for oxygen.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3067220/,Published Literature,Published
PMC-357,New insights into the bacterial fitness-associated mechanisms revealed by the characterization of large plasmids of an avian pathogenic E. coli,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3251573/,Published Literature,Published
PMC-358,Lack of norovirus replication and histo-blood group antigen expression in 3-dimensional intestinal epithelial cells,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3647661/,Published Literature,Published
PMC-359,Conservation of the low-shear modeled microgravity response in Enterobacteriaceae and analysis of the trp genes in this response.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4085587/,Published Literature,Published
PMC-360,Mimicking the host and its microenvironment in vitro for studying mucosal infections by Pseudomonas aeruginosa.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4096993/,Published Literature,Published
PMC-361,Effects of Sex and Gender on Adaptation to Space: Immune System,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7467030/,Published Literature,Published
PMC-362,Recellularization of decellularized lung scaffolds is enhanced by dynamic suspension culture.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4427280/,Published Literature,Published
PMC-363,Three-dimensional organotypic co-culture model of intestinal epithelial cells and macrophages to study Salmonella enterica colonization patterns.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460263/,Published Literature,Published
PMC-364,Modeling Host-Pathogen Interactions in the Context of the Microenvironment: 3-D Cell Culture Comes of Age.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204695/,Published Literature,Published
PMC-365,Evaluating the effect of spaceflight on the host–pathogen interaction between human intestinal epithelial cells and Salmonella Typhimurium,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7943786/,Published Literature,Published
PMC-366,Rapid phenotypic response of LSMMG-'primed' Candida albicans.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11888247/,Published Literature,Published
PMC-367,Spaceflight enhances cell aggregation and random budding in Candida albicans.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3851762/,Published Literature,Published
PMC-368,"Growth and antifungal resistance of the pathogenic yeast, Candida albicans, in the microgravity environment of the International Space Station: An aggregate of multiple flight experiences.",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8067245/,Published Literature,Published
PMC-369,NASA GeneLab RNA-Seq Consensus Pipeline: Standardized Processing of Short-Read RNA-Seq Data,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,Published Literature,Published
PMC-370,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,Published Literature,Published
PMC-371,Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,Published Literature,Published
